,SourceID,RA,Dec,file_loc
225,4506747558,170.06200230000002,-12.164620800000002,/media/team_workspaces/astronomaly-project/images/18k-sample/4506747558.jpeg
226,4175173166,149.69894250000002,2.7585296,/media/team_workspaces/astronomaly-project/images/18k-sample/4175173166.jpeg
227,4000713477077,11.5855071,42.1652263,/media/team_workspaces/astronomaly-project/images/18k-sample/4000713477077.jpeg
228,AHZ2001mei,149.9450279,2.8501055,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001mei_300_300_3.jpeg
229,4000708700457,189.0951627,62.4076519,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708700457.jpeg
230,AHZ2000ytw,150.1719376,2.4157037,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ytw_300_300_3.jpeg
231,4556827301,248.9815089,66.2004272,/media/team_workspaces/astronomaly-project/images/18k-sample/4556827301.jpeg
232,28723303,,,/media/team_workspaces/astronomaly-project/images/18k-sample/28723303.jpeg
233,AHZ2001rnd,150.435871,2.4646013,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001rnd_300_300_3.jpeg
234,AHZ2000b2g,150.2307919,1.8511938,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000b2g_300_300_3.jpeg
235,6000346383227,214.7087271,52.7911149,/media/team_workspaces/astronomaly-project/images/18k-sample/6000346383227.jpeg
236,4000710622990,11.4599027,42.1264948,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710622990.jpeg
237,4556169655,100.4378004,-50.9648786,/media/team_workspaces/astronomaly-project/images/18k-sample/4556169655.jpeg
238,COS_37439,150.13162,2.5012464,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_37439.jpeg
239,AHZ2001d50,150.5868163,2.7374031,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001d50_300_300_3.jpeg
240,4607875148,76.28382009999999,-66.4006764,/media/team_workspaces/astronomaly-project/images/18k-sample/4607875148.jpeg
241,AHZ2001s6z,150.6204609,2.625782,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s6z.jpeg
242,AHZ2001s66,150.6324111,2.7939479,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s66_300_300_3.jpeg
243,4552841290,88.3556959,-33.705260700000004,/media/team_workspaces/astronomaly-project/images/18k-sample/4552841290.jpeg
244,UDS_22649,34.239314,-5.1508275,/media/team_workspaces/astronomaly-project/images/18k-sample/UDS_22649.jpeg
245,4607875017,76.26974840000001,-66.4007688,/media/team_workspaces/astronomaly-project/images/18k-sample/4607875017.jpeg
246,50938059,,,/media/team_workspaces/astronomaly-project/images/18k-sample/50938059.jpeg
247,AHZ2001p7j,150.6445975,1.7914786,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001p7j_300_300_3.jpeg
248,AGZ000833i,53.0634328,-27.7855739,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ000833i.jpeg
249,AHZ20008rz,150.6009007,1.8911252,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20008rz_300_300_3.jpeg
250,AHZ2000ync,150.2614241,2.3161172,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ync_300_300_3.jpeg
251,AHZ2001shh,150.0615118,2.647235,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001shh_300_300_3.jpeg
252,4000968911302,189.4206345,62.200063,/media/team_workspaces/astronomaly-project/images/18k-sample/4000968911302.jpeg
253,AHZ2001cca,149.4665456,2.4788721000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001cca.jpeg
254,4000712957027,11.4284218,42.0171705,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712957027.jpeg
255,4001274961345,3.5637842,-30.3846019,/media/team_workspaces/astronomaly-project/images/18k-sample/4001274961345.jpeg
256,AHZ2001m1h,150.12879569999998,2.8119387000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001m1h.jpeg
257,AHZ20008kg,150.7252305,1.9492657,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20008kg_300_300_3.jpeg
258,4556674033,255.6717607,-26.2787651,/media/team_workspaces/astronomaly-project/images/18k-sample/4556674033.jpeg
259,AHZ2000x5l,150.5459282,2.3441775,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000x5l_300_300_3.jpeg
260,4556677429,255.6763812,-26.265313,/media/team_workspaces/astronomaly-project/images/18k-sample/4556677429.jpeg
261,70329581,,,/media/team_workspaces/astronomaly-project/images/18k-sample/70329581.jpeg
262,4502549340,344.706982,-34.798084700000004,/media/team_workspaces/astronomaly-project/images/18k-sample/4502549340.jpeg
263,4000712849240,11.4547182,41.9768984,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712849240.jpeg
264,AHZ10000nj,214.3480193,52.3978815,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10000nj_300_300_3.jpeg
265,4607264445,150.42345269999998,2.5841263,/media/team_workspaces/astronomaly-project/images/18k-sample/4607264445.jpeg
266,AHZ2000d3o,149.8758502,1.9179982,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000d3o_300_300_3.jpeg
267,AHZ2000hl8,150.4229168,1.9851539,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000hl8_300_300_3.jpeg
268,AHZ20006vf,149.6644367,1.7281776,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20006vf_300_300_3.jpeg
269,4000712883067,11.4928424,41.9940571,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712883067.jpeg
270,AHZ2001khv,150.655946,2.8306647999999996,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001khv.jpeg
271,4609213686,56.130325,-71.69055999999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4609213686.jpeg
272,40762907,,,/media/team_workspaces/astronomaly-project/images/18k-sample/40762907.jpeg
273,AHZ2000u2o,149.7168594,2.192286,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000u2o_300_300_3.jpeg
274,4000712869074,11.4541205,41.9885065,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712869074.jpeg
275,82875460,,,/media/team_workspaces/astronomaly-project/images/18k-sample/82875460.jpeg
276,AHZ100046o,214.8684252,52.903225,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100046o_300_300_3.jpeg
277,106492444,,,/media/team_workspaces/astronomaly-project/images/18k-sample/106492444.jpeg
278,4000712979546,11.4562118,42.0267713,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712979546.jpeg
279,6000272897733,42.0064595,-3.5092422,/media/team_workspaces/astronomaly-project/images/18k-sample/6000272897733.jpeg
280,AHZ2000f9h,149.4942682,1.8141018,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000f9h.jpeg
281,12232049,,,/media/team_workspaces/astronomaly-project/images/18k-sample/12232049.jpeg
282,102892693,,,/media/team_workspaces/astronomaly-project/images/18k-sample/102892693.jpeg
283,4176805034,156.02563469999998,-57.769937600000006,/media/team_workspaces/astronomaly-project/images/18k-sample/4176805034.jpeg
284,75823494,,,/media/team_workspaces/astronomaly-project/images/18k-sample/75823494.jpeg
285,AHZ40003r6,53.3548678,-27.7707165,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ40003r6_300_300_3.jpeg
286,6000221127782,90.8259143,42.2425354,/media/team_workspaces/astronomaly-project/images/18k-sample/6000221127782.jpeg
287,6000397072166,337.5432122,-8.1609103,/media/team_workspaces/astronomaly-project/images/18k-sample/6000397072166.jpeg
288,4000712853711,11.463657199999998,41.9802545,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712853711.jpeg
289,58507175,,,/media/team_workspaces/astronomaly-project/images/18k-sample/58507175.jpeg
290,4503826768,276.0240142,-30.2859872,/media/team_workspaces/astronomaly-project/images/18k-sample/4503826768.jpeg
291,AHZ2001av9,149.7545478,2.5229452,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001av9_300_300_3.jpeg
292,AHZ100063l,215.3295869,53.1859489,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100063l_300_300_3.jpeg
293,4502550868,344.691904,-34.7865247,/media/team_workspaces/astronomaly-project/images/18k-sample/4502550868.jpeg
294,4000712929285,11.4287325,42.0084649,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712929285.jpeg
295,UDS_25393,34.499573999999996,-5.1343246,/media/team_workspaces/astronomaly-project/images/18k-sample/UDS_25393.jpeg
296,COS_29018,150.11237,2.5560572,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_29018.jpeg
297,AHZ2000y3t,150.2606783,2.3986293,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000y3t_300_300_3.jpeg
298,AHZ20004zx,150.0556337,1.7693859,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20004zx_300_300_3.jpeg
299,101834992,,,/media/team_workspaces/astronomaly-project/images/18k-sample/101834992.jpeg
300,4000709432996,34.4050794,-5.2242376,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709432996.jpeg
301,4000712849952,11.4466255,41.9776038,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712849952.jpeg
302,AHZ2001j14,149.7416003,2.6951276,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001j14_300_300_3.jpeg
303,4178607486,187.0053515,44.1821659,/media/team_workspaces/astronomaly-project/images/18k-sample/4178607486.jpeg
304,63185062,,,/media/team_workspaces/astronomaly-project/images/18k-sample/63185062.jpeg
305,4556353812,197.8724915,-1.3244052,/media/team_workspaces/astronomaly-project/images/18k-sample/4556353812.jpeg
306,27212330,,,/media/team_workspaces/astronomaly-project/images/18k-sample/27212330.jpeg
307,4000712937850,11.4948808,42.0110054,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712937850.jpeg
308,4233793309,357.90903560000004,-26.0901829,/media/team_workspaces/astronomaly-project/images/18k-sample/4233793309.jpeg
309,AHZ2001nac,149.5463897,2.870727,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001nac_300_300_3.jpeg
310,4000712937826,11.4369543,42.010965500000005,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712937826.jpeg
311,AHZ2001s1u,149.5058425,2.6236676,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s1u_300_300_3.jpeg
312,AHZ20009mc,150.4766211,1.9117104999999999,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20009mc.jpeg
313,AHZ2000fa7,149.4913733,1.8072058000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000fa7_300_300_3.jpeg
314,4608706641,287.9050284,-60.0271533,/media/team_workspaces/astronomaly-project/images/18k-sample/4608706641.jpeg
315,4000712944823,11.417486300000002,42.0131651,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712944823.jpeg
316,4503136673,27.593102500000004,-10.0923126,/media/team_workspaces/astronomaly-project/images/18k-sample/4503136673.jpeg
317,AHZ2001qfv,150.354545,2.1877357,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qfv_300_300_3.jpeg
318,4556779481,279.0324579,-23.8227059,/media/team_workspaces/astronomaly-project/images/18k-sample/4556779481.jpeg
319,4000712864436,11.4626897,41.9863927,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712864436.jpeg
320,AHZ20007ww,149.4891895,1.6816597,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20007ww_300_300_3.jpeg
321,AHZ2000smd,149.82881,2.2875648,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000smd_300_300_3.jpeg
322,4177559898,15.743770199999998,-70.834638,/media/team_workspaces/astronomaly-project/images/18k-sample/4177559898.jpeg
323,AHZ2000pt2,150.3757441,2.1753127999999995,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000pt2.jpeg
324,AHZ20003vz,150.31059530000002,1.6437941000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20003vz_300_300_3.jpeg
325,AHZ2001qri,149.6195491,2.1833618,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qri_300_300_3.jpeg
326,AHZ20001rw,150.6271948,1.7676762,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20001rw_300_300_3.jpeg
327,4000712980212,11.4790326,42.0270895,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712980212.jpeg
328,AHZ2000ud6,149.6252661,2.1735671,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ud6_300_300_3.jpeg
329,4000708971101,195.017758,27.9623862,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708971101.jpeg
330,AHZ2001sth,150.13489669999998,2.876307,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001sth.jpeg
331,4000709675876,283.6412945,-30.4707814,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709675876.jpeg
332,AHZ2000kcr,150.0546014,2.0086569,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000kcr_300_300_3.jpeg
333,4503134802,280.80418310000005,-32.2728324,/media/team_workspaces/astronomaly-project/images/18k-sample/4503134802.jpeg
334,4604536497,214.3692355,52.5274003,/media/team_workspaces/astronomaly-project/images/18k-sample/4604536497.jpeg
335,4000712890628,11.462435800000002,41.99689620000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712890628.jpeg
336,4177337058,16.0378425,2.2221896,/media/team_workspaces/astronomaly-project/images/18k-sample/4177337058.jpeg
337,AHZ200026k,150.6347101,1.6367669,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200026k_300_300_3.jpeg
338,AHZ2000l08,149.792351,2.064716,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000l08_300_300_3.jpeg
339,4608839989,184.7394137,47.33046829999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4608839989.jpeg
340,AHZ2001d2c,150.6353007,2.7644849,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001d2c_300_300_3.jpeg
341,AHZ20009ye,150.4856609,1.7986353,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20009ye_300_300_3.jpeg
342,39219201,,,/media/team_workspaces/astronomaly-project/images/18k-sample/39219201.jpeg
343,16640608,,,/media/team_workspaces/astronomaly-project/images/18k-sample/16640608.jpeg
344,AHZ2001k6v,149.5463593,2.6605584,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001k6v_300_300_3.jpeg
345,4000712833409,11.4607666,42.0343735,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712833409.jpeg
346,6104529,,,/media/team_workspaces/astronomaly-project/images/18k-sample/6104529.jpeg
347,4000708690536,11.5890183,42.1577327,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708690536.jpeg
348,92156901,,,/media/team_workspaces/astronomaly-project/images/18k-sample/92156901.jpeg
349,4000710629716,11.4776547,42.1338043,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710629716.jpeg
350,4000712945394,11.4470236,42.0132836,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712945394.jpeg
351,85343903,,,/media/team_workspaces/astronomaly-project/images/18k-sample/85343903.jpeg
352,4000712841046,11.46604,42.0405457,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712841046.jpeg
353,4000708700176,189.1647543,62.389122,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708700176.jpeg
354,4556775870,279.0131243,-23.8477575,/media/team_workspaces/astronomaly-project/images/18k-sample/4556775870.jpeg
355,4502477335,197.8979577,-1.3267112,/media/team_workspaces/astronomaly-project/images/18k-sample/4502477335.jpeg
356,AGZ000866u,53.256287300000004,-27.881801899999996,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ000866u.jpeg
357,4000709455427,352.1540286,14.7334702,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709455427.jpeg
358,4000709695453,202.534503,47.1910557,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709695453.jpeg
359,AHZ2001pr4,150.4915978,2.0693443,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001pr4_300_300_3.jpeg
360,4000709072336,269.8141225,-29.1807149,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709072336.jpeg
361,4000712930725,11.4185208,42.0088969,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712930725.jpeg
362,95768370,,,/media/team_workspaces/astronomaly-project/images/18k-sample/95768370.jpeg
363,13833650,,,/media/team_workspaces/astronomaly-project/images/18k-sample/13833650.jpeg
364,4000708698544,3.6010008,-30.4190963,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708698544.jpeg
365,4000712878510,11.481976199999998,41.9923337,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712878510.jpeg
366,4000709691752,109.3939598,37.7312471,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709691752.jpeg
367,AHZ10003kq,214.9527633,52.8650748,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10003kq_300_300_3.jpeg
368,AHZ2001jbe,149.6158546,2.7923558,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001jbe_300_300_3.jpeg
369,4175415536,214.8352033,52.7257672,/media/team_workspaces/astronomaly-project/images/18k-sample/4175415536.jpeg
370,4604401351,150.1059303,2.7847421000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/4604401351.jpeg
371,AGZ0007yai,189.0594618,62.1140277,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ0007yai.jpeg
372,AHZ20012hh,149.6388228,2.4297147,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20012hh_300_300_3.jpeg
373,AHZ2001lf6,150.2914702,2.8318343999999995,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001lf6_300_300_3.jpeg
374,4174565690,109.4727531,37.674398,/media/team_workspaces/astronomaly-project/images/18k-sample/4174565690.jpeg
375,4104009181,265.1823576,-53.6849775,/media/team_workspaces/astronomaly-project/images/18k-sample/4104009181.jpeg
376,4000708713581,183.6193104,-56.52518829999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708713581.jpeg
377,AHZ2000zse,150.06842849999998,2.2978537999999995,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000zse_300_300_3.jpeg
378,4553982122,184.6182577,8.510927699999998,/media/team_workspaces/astronomaly-project/images/18k-sample/4553982122.jpeg
379,4552840257,88.36116329999999,-33.7162547,/media/team_workspaces/astronomaly-project/images/18k-sample/4552840257.jpeg
380,15781011,,,/media/team_workspaces/astronomaly-project/images/18k-sample/15781011.jpeg
381,4175213265,149.61344169999998,2.3203517,/media/team_workspaces/astronomaly-project/images/18k-sample/4175213265.jpeg
